TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Purchasedate
4286,CUST1615,19-05-2024,Dress,Women'S Wear,5,2014.0,Delhi,Female,25.0,2024-05-19
4286,CUST1615,19-05-2024,Handbag,Accessories,2,865.0,Bangalore,Female,32.0,2024-05-19
4286,CUST1615,19-05-2024,Shorts,Bottomwear,2,4158.0,Pune,Female,24.0,2024-05-19
4287,CUST1194,23-12-2025,Jeans,Bottomwear,5,3397.0,Nashik,Male,48.0,2025-12-23
4287,CUST1194,23-12-2025,Belt,Accessories,1,719.0,Mumbai,Male,50.0,2025-12-23
4287,CUST1194,23-12-2025,Shirt,Topwear,3,4193.0,Pune,Male,23.0,2025-12-23
4288,CUST1595,04-08-2024,Jacket,Outerwear,2,2466.0,Nashik,Female,42.0,2024-08-04
4288,CUST1595,08-04-2024,Scarf,Accessories,3,1507.0,Bangalore,Male,18.0,2024-04-08
4288,CUST1595,04-08-2024,Jeans,Bottomwear,5,1117.0,Delhi,Male,21.0,2024-08-04
4289,CUST2004,26-03-2025,Hoodie,Topwear,5,1731.0,Mumbai,Female,64.0,2025-03-26
4289,CUST2004,26-03-2025,Cap,Accessories,4,2274.0,Delhi,Male,24.0,2025-03-26
4289,CUST2004,26-03-2025,Shorts,Bottomwear,4,4378.0,Nashik,Male,24.0,2025-03-26
4290,CUST0246,11-04-2025,Hoodie,Topwear,3,3485.0,Delhi,Female,18.0,2025-04-11
4290,CUST0246,04-11-2025,Cap,Accessories,4,1792.0,Bangalore,Female,37.0,2025-11-04
4291,CUST2788,26-06-2024,Jeans,Bottomwear,4,2613.0,Pune,Male,33.0,2024-06-26
4291,CUST2788,26-06-2024,Belt,Accessories,1,2942.0,Pune,Male,22.0,2024-06-26
4291,CUST2788,26-06-2024,Dress,Women'S Wear,1,2996.0,Delhi,Female,44.0,2024-06-26
4291,CUST2788,26-06-2024,Handbag,Accessories,1,1396.0,Thane,Male,18.0,2024-06-26
4292,CUST0463,16-12-2024,Dress,Women'S Wear,5,1074.0,Delhi,Female,38.0,2024-12-16
4292,CUST0463,16-12-2024,Handbag,Accessories,3,1431.0,Delhi,Female,45.0,2024-12-16
4292,CUST0463,16-12-2024,Tie,Accessories,2,3883.0,Bangalore,Female,22.0,2024-12-16
4293,CUST1001,04-02-2025,Dress,Women'S Wear,2,1074.0,Pune,Female,30.0,2025-02-04
4293,CUST1001,02-04-2025,Handbag,Accessories,2,2931.0,Thane,Male,57.0,2025-04-02
4294,CUST2158,25-02-2024,Socks,Footwear,5,4927.0,Mumbai,Male,41.0,2024-02-25
4294,CUST2158,25-02-2024,Tie,Accessories,5,4005.0,Bangalore,Female,37.0,2024-02-25
4294,CUST2158,25-02-2024,Scarf,Accessories,1,3667.0,Bangalore,Female,46.0,2024-02-25
4295,CUST0396,30-06-2025,Shirt,Topwear,3,4219.0,Bangalore,Female,21.0,2025-06-30
4295,CUST0396,30-06-2025,Tie,Accessories,4,1891.0,Mumbai,Female,26.0,2025-06-30
4295,CUST0396,30-06-2025,Jacket,Outerwear,1,4878.0,Mumbai,Male,20.0,2025-06-30
4296,CUST2351,17-10-2024,Dress,Women'S Wear,4,2503.0,Pune,Female,27.0,2024-10-17
4296,CUST2351,17-10-2024,Handbag,Accessories,2,2199.0,Nashik,Male,39.0,2024-10-17
4296,CUST2351,17-10-2024,Cap,Accessories,5,2739.0,Pune,Male,45.0,2024-10-17
4297,CUST1547,02-12-2024,T-Shirt,Topwear,5,2478.0,Nashik,Male,22.0,2024-12-02
4297,CUST1547,02-12-2024,Jeans,Bottomwear,1,3823.0,Delhi,Female,47.0,2024-12-02
4298,CUST1822,25-11-2025,Hoodie,Topwear,2,4213.0,Delhi,Male,52.0,2025-11-25
4298,CUST1822,25-11-2025,Cap,Accessories,5,4114.0,Bangalore,Male,36.0,2025-11-25
4298,CUST1822,25-11-2025,Handbag,Accessories,2,2774.0,Delhi,Male,25.0,2025-11-25
4299,CUST2681,17-11-2025,Sneakers,Footwear,1,2644.0,Delhi,Female,12.0,2025-11-17
4299,CUST2681,17-11-2025,Socks,Footwear,5,1643.0,Pune,Female,61.0,2025-11-17
4299,CUST2681,17-11-2025,Hoodie,Topwear,4,2325.0,Bangalore,Male,33.0,2025-11-17
4300,CUST1283,24-05-2024,Jacket,Outerwear,1,4763.0,Bangalore,Male,18.0,2024-05-24
4300,CUST1283,24-05-2024,Scarf,Accessories,3,2190.0,Pune,Male,40.0,2024-05-24
4301,CUST2873,25-09-2025,Jacket,Outerwear,2,2402.0,Pune,Female,59.0,2025-09-25
4301,CUST2873,25-09-2025,Scarf,Accessories,1,3390.0,Bangalore,Male,37.0,2025-09-25
4301,CUST2873,25-09-2025,Watch,Accessories,4,2985.0,Bangalore,Female,54.0,2025-09-25
4301,CUST2873,25-09-2025,Hoodie,Topwear,3,2063.0,Pune,Female,32.0,2025-09-25
4302,CUST0888,27-10-2025,Shorts,Bottomwear,2,2596.0,Pune,Female,60.0,2025-10-27
4302,CUST0888,27-10-2025,Skirt,Women'S Wear,3,3078.0,Bangalore,Female,35.0,2025-10-27
4302,CUST0888,27-10-2025,Handbag,Accessories,2,1422.0,Nashik,Female,20.0,2025-10-27
4303,CUST1682,01-12-2024,Sneakers,Footwear,1,3453.0,Pune,Male,62.0,2024-12-01
4303,CUST1682,01-12-2024,Socks,Footwear,3,2734.0,Nashik,Male,25.0,2024-12-01
4303,CUST1682,01-12-2024,Shorts,Bottomwear,2,1517.0,Nashik,Female,39.0,2024-12-01
4303,CUST1682,01-12-2024,Dress,Women'S Wear,5,3815.0,Pune,Female,54.0,2024-12-01
4304,CUST2954,18-12-2024,Dress,Women'S Wear,3,1409.0,Bangalore,Female,41.0,2024-12-18
4304,CUST2954,18-12-2024,Handbag,Accessories,1,2461.0,Mumbai,Female,20.0,2024-12-18
4305,CUST1406,25-05-2025,Hoodie,Topwear,1,4392.0,Mumbai,Male,56.0,2025-05-25
4305,CUST1406,25-05-2025,Cap,Accessories,4,1375.0,Thane,Male,57.0,2025-05-25
4305,CUST1406,25-05-2025,Handbag,Accessories,2,4195.0,Pune,Female,40.0,2025-05-25
4306,CUST1314,16-02-2025,Belt,Accessories,4,4194.0,Bangalore,Male,22.0,2025-02-16
4306,CUST1314,16-02-2025,T-Shirt,Topwear,4,2637.0,Bangalore,Female,59.0,2025-02-16
4307,CUST1275,11-12-2025,Dress,Women'S Wear,1,1781.0,Thane,Female,38.0,2025-12-11
4307,CUST1275,12-11-2025,Handbag,Accessories,4,4644.0,Pune,Female,41.0,2025-11-12
4307,CUST1275,11-12-2025,Skirt,Women'S Wear,5,2207.0,Bangalore,Female,46.0,2025-12-11
4308,CUST1217,11-08-2025,Hoodie,Topwear,5,2628.0,Delhi,Male,41.0,2025-08-11
4308,CUST1217,08-11-2025,Cap,Accessories,3,1615.0,Delhi,Male,28.0,2025-11-08
4308,CUST1217,08-11-2025,Dress,Women'S Wear,2,976.0,Mumbai,Female,43.0,2025-11-08
4309,CUST0091,18-04-2024,Dress,Women'S Wear,4,3446.0,Pune,Female,36.0,2024-04-18
4309,CUST0091,18-04-2024,Handbag,Accessories,1,3773.0,Delhi,Female,54.0,2024-04-18
4309,CUST0091,18-04-2024,Shorts,Bottomwear,1,2150.0,Bangalore,Male,21.0,2024-04-18
4309,CUST0091,18-04-2024,Skirt,Women'S Wear,5,2850.0,Mumbai,Female,24.0,2024-04-18
4310,CUST0786,18-03-2024,Jeans,Bottomwear,2,2863.0,Pune,Female,20.0,2024-03-18
4310,CUST0786,18-03-2024,Belt,Accessories,2,3340.0,Mumbai,Male,60.0,2024-03-18
4310,CUST0786,18-03-2024,Socks,Footwear,3,3213.0,Mumbai,Male,18.0,2024-03-18
4310,CUST0786,18-03-2024,Skirt,Women'S Wear,1,24999.0,Delhi,Female,34.0,2024-03-18
4311,CUST1321,24-04-2024,Skirt,Women'S Wear,2,4556.0,Nashik,Female,29.0,2024-04-24
4311,CUST1321,24-04-2024,Scarf,Accessories,3,3240.0,Thane,Male,53.0,2024-04-24
4311,CUST1321,24-04-2024,Jeans,Bottomwear,3,4058.0,Bangalore,Female,47.0,2024-04-24
4312,CUST0967,09-11-2025,Dress,Women'S Wear,4,4156.0,Nashik,Female,41.0,2025-11-09
4312,CUST0967,09-11-2025,Tie,Accessories,3,4451.0,Mumbai,Male,20.0,2025-11-09
4312,CUST0967,09-11-2025,Shirt,Topwear,1,2764.0,Delhi,Female,33.0,2025-11-09
4313,CUST1093,08-10-2025,Socks,Footwear,5,3844.0,Pune,Female,27.0,2025-10-08
4313,CUST1093,10-08-2025,Jeans,Bottomwear,1,4517.0,Thane,Female,28.0,2025-08-10
4313,CUST1093,08-10-2025,Tie,Accessories,5,4948.0,Thane,Male,65.0,2025-10-08
4314,CUST1515,21-07-2025,Jacket,Outerwear,1,2600.0,Delhi,Female,26.0,2025-07-21
4314,CUST1515,21-07-2025,Scarf,Accessories,1,3093.0,Thane,Female,31.0,2025-07-21
4314,CUST1515,21-07-2025,Shorts,Bottomwear,3,2512.0,Thane,Female,42.0,2025-07-21
4315,CUST2809,03-06-2025,Dress,Women'S Wear,5,1433.0,Bangalore,Female,45.0,2025-06-03
4315,CUST2809,03-06-2025,Handbag,Accessories,3,2437.0,Nashik,Male,18.0,2025-06-03
4315,CUST2809,06-03-2025,Belt,Accessories,4,1608.0,Delhi,Female,42.0,2025-03-06
4316,CUST1276,09-11-2025,Sneakers,Footwear,2,1776.0,Bangalore,Male,20.0,2025-11-09
4316,CUST1276,09-11-2025,Socks,Footwear,3,2504.0,Pune,Male,48.0,2025-11-09
4316,CUST1276,11-09-2025,Handbag,Accessories,4,1297.0,Bangalore,Female,43.0,2025-09-11
4317,CUST0114,20-04-2024,Sneakers,Footwear,4,2324.0,Mumbai,Female,22.0,2024-04-20
4317,CUST0114,20-04-2024,Socks,Footwear,2,1446.0,Thane,Female,28.0,2024-04-20
4317,CUST0114,20-04-2024,Hoodie,Topwear,3,3450.0,Delhi,Female,34.0,2024-04-20
4318,CUST2940,26-08-2024,Shirt,Topwear,4,4215.0,Delhi,Male,52.0,2024-08-26
4318,CUST2940,26-08-2024,Tie,Accessories,1,3203.0,Nashik,Female,58.0,2024-08-26
4318,CUST2940,26-08-2024,Dress,Women'S Wear,2,2164.0,Thane,Female,20.0,2024-08-26
4319,CUST1909,20-03-2024,Jacket,Outerwear,3,4085.0,Pune,Male,22.0,2024-03-20
4319,CUST1909,20-03-2024,Scarf,Accessories,3,1609.0,Mumbai,Female,39.0,2024-03-20
4320,CUST1918,31-05-2024,Jeans,Bottomwear,2,3881.0,Bangalore,Male,19.0,2024-05-31
4320,CUST1918,31-05-2024,Dress,Women'S Wear,5,4196.0,Nashik,Female,28.0,2024-05-31
4320,CUST1918,31-05-2024,Skirt,Women'S Wear,1,490.0,Thane,Female,48.0,2024-05-31
4320,CUST1918,31-05-2024,Jacket,Outerwear,2,1.0,Mumbai,Female,43.0,2024-05-31
4321,CUST2197,27-08-2025,Hoodie,Topwear,2,3262.0,Delhi,Female,53.0,2025-08-27
4321,CUST2197,27-08-2025,Cap,Accessories,2,4825.0,Nashik,Male,18.0,2025-08-27
4322,CUST2129,02-01-2025,Shirt,Topwear,5,403.0,Nashik,Female,59.0,2025-01-02
4322,CUST2129,02-01-2025,Tie,Accessories,5,3613.0,Thane,Male,40.0,2025-01-02
4323,CUST2431,26-01-2024,Shirt,Topwear,2,1920.0,Delhi,Male,27.0,2024-01-26
4323,CUST2431,26-01-2024,Tie,Accessories,2,1037.0,Pune,Male,28.0,2024-01-26
4323,CUST2431,26-01-2024,Belt,Accessories,5,4054.0,Pune,Female,39.0,2024-01-26
4324,CUST0611,30-05-2025,Jacket,Outerwear,4,849.0,Mumbai,Female,43.0,2025-05-30
4324,CUST0611,30-05-2025,Scarf,Accessories,1,3391.0,Mumbai,Male,30.0,2025-05-30
4325,CUST2316,17-07-2024,Sneakers,Footwear,2,2389.0,Thane,Female,57.0,2024-07-17
4325,CUST2316,17-07-2024,Socks,Footwear,3,3926.0,Nashik,Male,42.0,2024-07-17
4326,CUST1097,31-03-2024,Sneakers,Footwear,5,1375.0,Pune,Male,59.0,2024-03-31
4326,CUST1097,31-03-2024,Hoodie,Topwear,1,2174.0,Bangalore,Female,33.0,2024-03-31
4326,CUST1097,31-03-2024,Scarf,Accessories,1,1525.0,Nashik,Male,50.0,2024-03-31
4327,CUST0404,05-09-2024,Jeans,Bottomwear,1,1720.0,Pune,Female,32.0,2024-09-05
4327,CUST0404,09-05-2024,Belt,Accessories,2,634.0,Nashik,Male,33.0,2024-05-09
4327,CUST0404,09-05-2024,Watch,Accessories,2,3708.0,Bangalore,Male,39.0,2024-05-09
4327,CUST0404,05-09-2024,Tie,Accessories,2,3257.0,Thane,Male,35.0,2024-09-05
4328,CUST0456,14-07-2025,Sneakers,Footwear,1,2592.0,Nashik,Female,43.0,2025-07-14
4328,CUST0456,14-07-2025,Socks,Footwear,1,1031.0,Bangalore,Male,28.0,2025-07-14
4328,CUST0456,14-07-2025,Shorts,Bottomwear,2,3096.0,Delhi,Female,38.0,2025-07-14
4328,CUST0456,14-07-2025,Skirt,Women'S Wear,4,1009.0,Mumbai,Female,25.0,2025-07-14
4329,CUST0389,29-07-2025,Jeans,Bottomwear,5,3728.0,Mumbai,Male,30.0,2025-07-29
4329,CUST0389,29-07-2025,Shirt,Topwear,4,696.0,Delhi,Male,26.0,2025-07-29
4330,CUST0983,21-10-2024,Handbag,Accessories,4,4683.0,Delhi,Male,39.0,2024-10-21
4330,CUST0983,21-10-2024,Socks,Footwear,3,3848.0,Delhi,Female,55.0,2024-10-21
4331,CUST0079,06-09-2025,Hoodie,Topwear,5,2596.0,Pune,Male,57.0,2025-09-06
4331,CUST0079,06-09-2025,Cap,Accessories,5,4872.0,Thane,Male,49.0,2025-09-06
4332,CUST2418,18-08-2024,Dress,Women'S Wear,2,2908.0,Nashik,Female,18.0,2024-08-18
4332,CUST2418,18-08-2024,Handbag,Accessories,1,961.0,Thane,Female,41.0,2024-08-18
4332,CUST2418,18-08-2024,Sneakers,Footwear,50,1908.0,Pune,Female,37.0,2024-08-18
4333,CUST0013,20-02-2024,Hoodie,Topwear,1,4800.0,Pune,Male,40.0,2024-02-20
4333,CUST0013,20-02-2024,Cap,Accessories,4,3371.0,Mumbai,Female,41.0,2024-02-20
4333,CUST0013,20-02-2024,Tie,Accessories,1,553.0,Mumbai,Male,27.0,2024-02-20
4334,CUST0873,10-09-2025,Jacket,Outerwear,3,1065.0,Delhi,Male,29.0,2025-09-10
4334,CUST0873,10-09-2025,Socks,Footwear,3,4245.0,Pune,Female,28.0,2025-09-10
4334,CUST0873,09-10-2025,Scarf,Accessories,1,989.0,Bangalore,Male,43.0,2025-10-09
4335,CUST1516,08-09-2024,Jacket,Outerwear,4,1907.0,Bangalore,Male,37.0,2024-09-08
4335,CUST1516,08-09-2024,Scarf,Accessories,4,587.0,Mumbai,Female,58.0,2024-09-08
4335,CUST1516,08-09-2024,Cap,Accessories,5,2894.0,Delhi,Female,43.0,2024-09-08
4336,CUST1011,04-03-2024,Dress,Women'S Wear,5,3609.0,Bangalore,Female,24.0,2024-03-04
4336,CUST1011,03-04-2024,Handbag,Accessories,4,3780.0,Nashik,Female,29.0,2024-04-03
4336,CUST1011,03-04-2024,Belt,Accessories,4,2458.0,Mumbai,Male,46.0,2024-04-03
4337,CUST0422,06-07-2025,Jeans,Bottomwear,1,4261.0,Bangalore,Female,18.0,2025-07-06
4337,CUST0422,06-07-2025,Watch,Accessories,1,2190.0,Pune,Male,54.0,2025-07-06
4338,CUST2470,25-07-2024,Dress,Women'S Wear,5,4589.0,Pune,Female,44.0,2024-07-25
4338,CUST2470,25-07-2024,Tie,Accessories,3,1802.0,Pune,Male,24.0,2024-07-25
4338,CUST2470,25-07-2024,Hoodie,Topwear,1,2796.0,Thane,Female,40.0,2024-07-25
4339,CUST0927,29-06-2025,Jeans,Bottomwear,5,4499.0,Pune,Male,41.0,2025-06-29
4339,CUST0927,29-06-2025,Belt,Accessories,5,1113.0,Pune,Female,41.0,2025-06-29
4339,CUST0927,29-06-2025,Socks,Footwear,2,1657.0,Pune,Female,24.0,2025-06-29
4340,CUST2338,22-05-2025,Skirt,Women'S Wear,3,4848.0,Delhi,Female,33.0,2025-05-22
4340,CUST2338,22-05-2025,T-Shirt,Topwear,3,1319.0,Bangalore,Male,42.0,2025-05-22
4340,CUST2338,22-05-2025,Shirt,Topwear,1,451.0,Mumbai,Male,23.0,2025-05-22
4341,CUST0087,20-11-2025,Jacket,Outerwear,4,514.0,Delhi,Female,25.0,2025-11-20
4341,CUST0087,20-11-2025,Scarf,Accessories,4,24999.0,Bangalore,Male,48.0,2025-11-20
4342,CUST0789,18-03-2025,Shirt,Topwear,2,556.0,Mumbai,Male,65.0,2025-03-18
4342,CUST0789,18-03-2025,Tie,Accessories,4,3053.0,Nashik,Female,37.0,2025-03-18
4342,CUST0789,18-03-2025,Jacket,Outerwear,4,1003.0,Mumbai,Male,36.0,2025-03-18
4343,CUST0309,28-11-2025,Jacket,Outerwear,1,1699.0,Mumbai,Female,53.0,2025-11-28
4343,CUST0309,28-11-2025,Scarf,Accessories,4,1793.0,Nashik,Female,41.0,2025-11-28
4344,CUST0864,09-09-2025,Jacket,Outerwear,3,2408.0,Thane,Male,46.0,2025-09-09
4344,CUST0864,09-09-2025,Scarf,Accessories,4,2596.0,Pune,Male,47.0,2025-09-09
4344,CUST0864,09-09-2025,Hoodie,Topwear,4,3127.0,Thane,Male,42.0,2025-09-09
4344,CUST0864,09-09-2025,Sneakers,Footwear,4,1334.0,Nashik,Male,30.0,2025-09-09
4345,CUST2675,24-04-2024,Hoodie,Topwear,2,3742.0,Pune,Male,24.0,2024-04-24
4345,CUST2675,24-04-2024,Skirt,Women'S Wear,4,896.0,Delhi,Female,30.0,2024-04-24
4345,CUST2675,24-04-2024,Handbag,Accessories,4,2944.0,Thane,Male,24.0,2024-04-24
4346,CUST1520,04-11-2025,Jacket,Outerwear,1,966.0,Pune,Male,38.0,2025-11-04
4346,CUST1520,11-04-2025,Scarf,Accessories,2,1161.0,Mumbai,Female,41.0,2025-04-11
4346,CUST1520,04-11-2025,Jeans,Bottomwear,2,1017.0,Thane,Male,60.0,2025-11-04
4347,CUST2430,29-10-2025,Jacket,Outerwear,1,2348.0,Mumbai,Female,37.0,2025-10-29
4347,CUST2430,29-10-2025,Scarf,Accessories,1,2279.0,Pune,Female,34.0,2025-10-29
4347,CUST2430,29-10-2025,Dress,Women'S Wear,2,3304.0,Nashik,Female,49.0,2025-10-29
4348,CUST0794,18-06-2025,Dress,Women'S Wear,3,1594.0,Nashik,Female,38.0,2025-06-18
4348,CUST0794,18-06-2025,Handbag,Accessories,5,3350.0,Mumbai,Female,59.0,2025-06-18
4348,CUST0794,18-06-2025,Jacket,Outerwear,4,4491.0,Pune,Female,26.0,2025-06-18
4348,CUST0794,18-06-2025,Skirt,Women'S Wear,4,2822.0,Pune,Female,41.0,2025-06-18
4349,CUST2559,26-11-2024,Shirt,Topwear,1,3899.0,Bangalore,Female,19.0,2024-11-26
4349,CUST2559,26-11-2024,Tie,Accessories,5,3383.0,Pune,Male,28.0,2024-11-26
4349,CUST2559,26-11-2024,Scarf,Accessories,25,2830.0,Bangalore,Male,30.0,2024-11-26
4350,CUST2147,20-03-2024,Jeans,Bottomwear,3,1672.0,Nashik,Male,60.0,2024-03-20
4350,CUST2147,20-03-2024,Belt,Accessories,5,626.0,Delhi,Female,41.0,2024-03-20
4350,CUST2147,20-03-2024,Sneakers,Footwear,2,935.0,Bangalore,Female,64.0,2024-03-20
4351,CUST0156,28-01-2025,Jeans,Bottomwear,4,2851.0,Delhi,Male,25.0,2025-01-28
4351,CUST0156,28-01-2025,Tie,Accessories,1,408.0,Thane,Male,31.0,2025-01-28
4352,CUST0040,18-12-2024,Shirt,Topwear,4,4653.0,Nashik,Female,57.0,2024-12-18
4352,CUST0040,18-12-2024,Tie,Accessories,4,3156.0,Mumbai,Female,21.0,2024-12-18
4353,CUST0544,14-07-2025,Sneakers,Footwear,3,3648.0,Pune,Male,62.0,2025-07-14
4353,CUST0544,14-07-2025,Socks,Footwear,2,3163.0,Nashik,Male,28.0,2025-07-14
4353,CUST0544,14-07-2025,Belt,Accessories,1,2596.0,Bangalore,Female,27.0,2025-07-14
4354,CUST0720,24-09-2024,Hoodie,Topwear,2,3122.0,Pune,Male,39.0,2024-09-24
4354,CUST0720,24-09-2024,Cap,Accessories,5,2471.0,Bangalore,Male,31.0,2024-09-24
4355,CUST2895,19-03-2024,Dress,Women'S Wear,1,3805.0,Bangalore,Female,59.0,2024-03-19
4355,CUST2895,19-03-2024,Handbag,Accessories,3,3550.0,Pune,Female,21.0,2024-03-19
4356,CUST1429,27-01-2025,Shirt,Topwear,2,1418.0,Thane,Female,44.0,2025-01-27
4356,CUST1429,27-01-2025,Tie,Accessories,2,705.0,Bangalore,Male,49.0,2025-01-27
4357,CUST1119,24-12-2025,Jacket,Outerwear,2,4155.0,Pune,Male,22.0,2025-12-24
4357,CUST1119,24-12-2025,Scarf,Accessories,5,3288.0,Pune,Male,44.0,2025-12-24
4357,CUST1119,24-12-2025,Jeans,Bottomwear,3,15999.0,Thane,Male,29.0,2025-12-24
4358,CUST0836,10-05-2025,Tie,Accessories,2,2339.0,Thane,Female,53.0,2025-05-10
4358,CUST0836,05-10-2025,Cap,Accessories,3,1504.0,Nashik,Male,24.0,2025-10-05
4358,CUST0836,05-10-2025,Scarf,Accessories,1,2180.0,Bangalore,Male,27.0,2025-10-05
4358,CUST0836,10-05-2025,Jeans,Bottomwear,3,978.0,Bangalore,Female,63.0,2025-05-10
4359,CUST1028,29-10-2025,Dress,Women'S Wear,2,2284.0,Nashik,Female,60.0,2025-10-29
4359,CUST1028,29-10-2025,Handbag,Accessories,4,3863.0,Thane,Male,20.0,2025-10-29
4360,CUST2861,27-12-2025,Sneakers,Footwear,3,314.0,Thane,Female,21.0,2025-12-27
4360,CUST2861,27-12-2025,Socks,Footwear,4,969.0,Nashik,Male,41.0,2025-12-27
4361,CUST1650,08-01-2024,Shirt,Topwear,4,1803.0,Nashik,Female,36.0,2024-01-08
4361,CUST1650,01-08-2024,Tie,Accessories,3,654.0,Nashik,Female,49.0,2024-08-01
4362,CUST0787,06-02-2025,Sneakers,Footwear,2,2406.0,Thane,Male,55.0,2025-02-06
4362,CUST0787,06-02-2025,Socks,Footwear,2,2499.0,Mumbai,Male,65.0,2025-02-06
4363,CUST2708,19-04-2024,Dress,Women'S Wear,3,357.0,Delhi,Female,53.0,2024-04-19
4363,CUST2708,19-04-2024,Handbag,Accessories,5,2121.0,Mumbai,Male,12.0,2024-04-19
4364,CUST0553,01-06-2025,Sneakers,Footwear,5,1406.0,Pune,Male,42.0,2025-06-01
4364,CUST0553,06-01-2025,Socks,Footwear,1,3409.0,Mumbai,Male,52.0,2025-01-06
4364,CUST0553,01-06-2025,Shirt,Topwear,3,3457.0,Nashik,Male,36.0,2025-06-01
4364,CUST0553,01-06-2025,Tie,Accessories,2,3409.0,Thane,Male,37.0,2025-06-01
4365,CUST2853,30-11-2024,Shirt,Topwear,2,3043.0,Delhi,Female,55.0,2024-11-30
4365,CUST2853,30-11-2024,Tie,Accessories,5,4305.0,Delhi,Male,39.0,2024-11-30
4365,CUST2853,30-11-2024,Jeans,Bottomwear,3,655.0,Mumbai,Male,35.0,2024-11-30
4366,CUST1183,05-12-2025,Hoodie,Topwear,4,4360.0,Nashik,Male,27.0,2025-12-05
4366,CUST1183,12-05-2025,Cap,Accessories,1,3763.0,Thane,Male,52.0,2025-05-12
4367,CUST0588,21-02-2025,Belt,Accessories,2,3189.0,Delhi,Female,52.0,2025-02-21
4367,CUST0588,21-02-2025,Dress,Women'S Wear,3,3847.0,Nashik,Female,25.0,2025-02-21
4367,CUST0588,21-02-2025,Hoodie,Topwear,2,2284.0,Pune,Female,19.0,2025-02-21
4368,CUST1384,07-03-2024,Dress,Women'S Wear,2,2005.0,Pune,Female,26.0,2024-03-07
4368,CUST1384,07-03-2024,Jacket,Outerwear,3,1529.0,Bangalore,Male,31.0,2024-03-07
4369,CUST1951,25-06-2024,Jeans,Bottomwear,1,2921.0,Mumbai,Female,47.0,2024-06-25
4369,CUST1951,25-06-2024,Belt,Accessories,4,3121.0,Bangalore,Female,62.0,2024-06-25
4370,CUST1018,21-03-2024,Shirt,Topwear,5,4375.0,Bangalore,Female,39.0,2024-03-21
4370,CUST1018,21-03-2024,Tie,Accessories,4,2984.0,Pune,Female,51.0,2024-03-21
4370,CUST1018,21-03-2024,Belt,Accessories,1,4332.0,Pune,Female,50.0,2024-03-21
4371,CUST2115,21-06-2025,Sneakers,Footwear,4,827.0,Thane,Male,19.0,2025-06-21
4371,CUST2115,21-06-2025,Socks,Footwear,3,2406.0,Delhi,Male,27.0,2025-06-21
4372,CUST1459,12-03-2025,Hoodie,Topwear,4,3446.0,Nashik,Female,46.0,2025-03-12
4372,CUST1459,12-03-2025,Cap,Accessories,2,786.0,Delhi,Female,46.0,2025-03-12
4372,CUST1459,12-03-2025,Shorts,Bottomwear,3,4878.0,Mumbai,Male,65.0,2025-03-12
4373,CUST0848,27-04-2024,Dress,Women'S Wear,3,2840.0,Nashik,Female,38.0,2024-04-27
4373,CUST0848,27-04-2024,Handbag,Accessories,4,3447.0,Nashik,Female,54.0,2024-04-27
4373,CUST0848,27-04-2024,Skirt,Women'S Wear,4,2232.0,Nashik,Female,37.0,2024-04-27
4373,CUST0848,27-04-2024,Scarf,Accessories,3,3564.0,Bangalore,Female,57.0,2024-04-27
4374,CUST0597,29-09-2024,Jeans,Bottomwear,1,1404.0,Nashik,Female,58.0,2024-09-29
4374,CUST0597,29-09-2024,Belt,Accessories,1,4133.0,Nashik,Male,43.0,2024-09-29
4374,CUST0597,29-09-2024,Shorts,Bottomwear,5,4176.0,Bangalore,Male,61.0,2024-09-29
4375,CUST1781,21-10-2024,Dress,Women'S Wear,4,4667.0,Delhi,Female,57.0,2024-10-21
4375,CUST1781,21-10-2024,Handbag,Accessories,5,627.0,Delhi,Female,49.0,2024-10-21
4376,CUST1738,14-01-2024,Watch,Accessories,2,686.0,Mumbai,Male,48.0,2024-01-14
4376,CUST1738,14-01-2024,Shirt,Topwear,3,1135.0,Nashik,Female,63.0,2024-01-14
4376,CUST1738,14-01-2024,Sneakers,Footwear,5,4503.0,Bangalore,Female,55.0,2024-01-14
4377,CUST1314,06-11-2024,T-Shirt,Topwear,5,2655.0,Nashik,Female,53.0,2024-11-06
4377,CUST1314,06-11-2024,Cap,Accessories,2,1034.0,Delhi,Male,59.0,2024-11-06
4378,CUST1011,13-10-2025,Hoodie,Topwear,1,571.0,Bangalore,Female,46.0,2025-10-13
4378,CUST1011,13-10-2025,Cap,Accessories,2,2424.0,Thane,Female,24.0,2025-10-13
4378,CUST1011,13-10-2025,Dress,Women'S Wear,4,612.0,Thane,Female,37.0,2025-10-13
4379,CUST1990,20-10-2024,Watch,Accessories,5,3238.0,Thane,Female,21.0,2024-10-20
4379,CUST1990,20-10-2024,Dress,Women'S Wear,2,459.0,Nashik,Female,27.0,2024-10-20
4379,CUST1990,20-10-2024,Tie,Accessories,2,2008.0,Delhi,Female,65.0,2024-10-20
4380,CUST2674,12-11-2025,Sneakers,Footwear,5,341.0,Bangalore,Female,52.0,2025-11-12
4380,CUST2674,12-11-2025,Socks,Footwear,4,4961.0,Pune,Male,52.0,2025-11-12
4381,CUST2142,08-06-2024,Sneakers,Footwear,4,4583.0,Pune,Female,33.0,2024-06-08
4381,CUST2142,08-06-2024,Socks,Footwear,5,1318.0,Bangalore,Female,65.0,2024-06-08
