TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Quantity_Norm,UnitPrice_Norm,Age_Norm,Clusters,Age_Bin,Age_Group,Total_Spend,Purchase_Year,Purchase_Month,Season,Cluster_Label_Desc
4280,CUST0683,18-02-2025,Watch,Accessories,4,1486.0,Pune,Female,52,0.75,0.2973189275710284,0.547945205479452,0,Seniors,45-59,5944.0,2025,2,Winter,Frequent Buyers
4281,CUST0581,23-06-2025,Dress,Women'S Wear,1,4820.0,Mumbai,Female,37,0.0,0.9643857543017208,0.3424657534246575,1,Seniors,30-44,4820.0,2025,6,Monsoon,Premium Buyers
4281,CUST0581,23-06-2025,Handbag,Accessories,3,1304.0,Thane,Male,53,0.5,0.2609043617446979,0.5616438356164384,2,Seniors,45-59,3912.0,2025,6,Monsoon,Budget Buyers
4282,CUST2487,23-04-2025,Jacket,Outerwear,3,4499.0,Mumbai,Male,32,0.5,0.9001600640256102,0.273972602739726,1,Adults,30-44,13497.0,2025,4,Summer,Premium Buyers
4282,CUST2487,23-04-2025,Scarf,Accessories,3,3603.0,Delhi,Male,34,0.5,0.7208883553421368,0.3013698630136986,1,Adults,30-44,10809.0,2025,4,Summer,Premium Buyers
4282,CUST2487,23-04-2025,Jeans,Bottomwear,2,4278.0,Thane,Female,22,0.25,0.8559423769507803,0.136986301369863,1,Adults,18-29,8556.0,2025,4,Summer,Premium Buyers
4283,CUST2150,01-05-2025,Sneakers,Footwear,3,1900.0,Pune,Female,41,0.5,0.3801520608243297,0.3972602739726027,2,Seniors,30-44,5700.0,2025,5,Summer,Budget Buyers
4283,CUST2150,01-05-2025,Socks,Footwear,2,4328.0,Bangalore,Female,65,0.25,0.8659463785514205,0.726027397260274,1,Old People,60+,8656.0,2025,5,Summer,Premium Buyers
4283,CUST2150,01-05-2025,Watch,Accessories,5,4461.0,Delhi,Female,60,1.0,0.8925570228091236,0.6575342465753424,0,Old People,60+,22305.0,2025,5,Summer,Frequent Buyers
4284,CUST1569,02-04-2024,Sneakers,Footwear,3,2306.0,Mumbai,Male,42,0.5,0.4613845538215286,0.410958904109589,2,Seniors,30-44,6918.0,2024,4,Summer,Budget Buyers
4284,CUST1569,04-02-2024,Socks,Footwear,2,3208.0,Mumbai,Male,39,0.25,0.6418567426970788,0.3698630136986301,1,Seniors,30-44,6416.0,2024,2,Winter,Premium Buyers
4285,CUST1303,05-05-2024,Jacket,Outerwear,3,3865.0,Delhi,Male,34,0.5,0.7733093237294918,0.3013698630136986,1,Adults,30-44,11595.0,2024,5,Summer,Premium Buyers
4285,CUST1303,05-05-2024,Scarf,Accessories,5,1088.0,Bangalore,Female,21,1.0,0.2176870748299319,0.1232876712328767,0,Adults,18-29,5440.0,2024,5,Summer,Frequent Buyers
4286,CUST1615,19-05-2024,Dress,Women'S Wear,5,2014.0,Delhi,Female,25,1.0,0.4029611844737895,0.1780821917808219,0,Adults,18-29,10070.0,2024,5,Summer,Frequent Buyers
4286,CUST1615,19-05-2024,Handbag,Accessories,2,865.0,Bangalore,Female,32,0.25,0.1730692276910764,0.273972602739726,2,Adults,30-44,1730.0,2024,5,Summer,Budget Buyers
4286,CUST1615,19-05-2024,Shorts,Bottomwear,2,4158.0,Pune,Female,24,0.25,0.8319327731092437,0.1643835616438356,1,Adults,18-29,8316.0,2024,5,Summer,Premium Buyers
4287,CUST1194,23-12-2025,Jeans,Bottomwear,5,3397.0,Nashik,Male,48,1.0,0.679671868747499,0.4931506849315068,0,Seniors,45-59,16985.0,2025,12,Winter,Frequent Buyers
4287,CUST1194,23-12-2025,Belt,Accessories,1,719.0,Mumbai,Male,50,0.0,0.1438575430172068,0.5205479452054794,2,Seniors,45-59,719.0,2025,12,Winter,Budget Buyers
4287,CUST1194,23-12-2025,Shirt,Topwear,3,4193.0,Pune,Male,23,0.5,0.8389355742296919,0.1506849315068493,1,Adults,18-29,12579.0,2025,12,Winter,Premium Buyers
4288,CUST1595,04-08-2024,Jacket,Outerwear,2,2466.0,Nashik,Female,42,0.25,0.4933973589435774,0.410958904109589,2,Seniors,30-44,4932.0,2024,8,Monsoon,Budget Buyers
4288,CUST1595,08-04-2024,Scarf,Accessories,3,1507.0,Bangalore,Male,18,0.5,0.3015206082432973,0.0821917808219178,2,Teenagers,18-29,4521.0,2024,4,Summer,Budget Buyers
4288,CUST1595,04-08-2024,Jeans,Bottomwear,5,1117.0,Delhi,Male,21,1.0,0.2234893957583033,0.1232876712328767,0,Adults,18-29,5585.0,2024,8,Monsoon,Frequent Buyers
4289,CUST2004,26-03-2025,Hoodie,Topwear,5,1731.0,Mumbai,Female,64,1.0,0.3463385354141656,0.7123287671232876,0,Old People,60+,8655.0,2025,3,Summer,Frequent Buyers
4289,CUST2004,26-03-2025,Cap,Accessories,4,2274.0,Delhi,Male,24,0.75,0.4549819927971189,0.1643835616438356,0,Adults,18-29,9096.0,2025,3,Summer,Frequent Buyers
4289,CUST2004,26-03-2025,Shorts,Bottomwear,4,4378.0,Nashik,Male,24,0.75,0.8759503801520608,0.1643835616438356,0,Adults,18-29,17512.0,2025,3,Summer,Frequent Buyers
4290,CUST0246,11-04-2025,Hoodie,Topwear,3,3485.0,Delhi,Female,18,0.5,0.6972789115646258,0.0821917808219178,1,Teenagers,18-29,10455.0,2025,4,Summer,Premium Buyers
4290,CUST0246,04-11-2025,Cap,Accessories,4,1792.0,Bangalore,Female,37,0.75,0.3585434173669468,0.3424657534246575,0,Seniors,30-44,7168.0,2025,11,Autumn,Frequent Buyers
4291,CUST2788,26-06-2024,Jeans,Bottomwear,4,2613.0,Pune,Male,33,0.75,0.5228091236494598,0.2876712328767123,0,Adults,30-44,10452.0,2024,6,Monsoon,Frequent Buyers
4291,CUST2788,26-06-2024,Belt,Accessories,1,2942.0,Pune,Male,22,0.0,0.5886354541816726,0.136986301369863,1,Adults,18-29,2942.0,2024,6,Monsoon,Premium Buyers
4291,CUST2788,26-06-2024,Dress,Women'S Wear,1,2996.0,Delhi,Female,44,0.0,0.5994397759103641,0.4383561643835616,1,Seniors,30-44,2996.0,2024,6,Monsoon,Premium Buyers
4291,CUST2788,26-06-2024,Handbag,Accessories,1,1396.0,Thane,Male,18,0.0,0.279311724689876,0.0821917808219178,2,Teenagers,18-29,1396.0,2024,6,Monsoon,Budget Buyers
4292,CUST0463,16-12-2024,Dress,Women'S Wear,5,1074.0,Delhi,Female,38,1.0,0.2148859543817527,0.3561643835616438,0,Seniors,30-44,5370.0,2024,12,Winter,Frequent Buyers
4292,CUST0463,16-12-2024,Handbag,Accessories,3,1431.0,Delhi,Female,45,0.5,0.2863145258103241,0.4520547945205479,2,Seniors,45-59,4293.0,2024,12,Winter,Budget Buyers
4292,CUST0463,16-12-2024,Tie,Accessories,2,3883.0,Bangalore,Female,22,0.25,0.7769107643057223,0.136986301369863,1,Adults,18-29,7766.0,2024,12,Winter,Premium Buyers
4293,CUST1001,04-02-2025,Dress,Women'S Wear,2,1074.0,Pune,Female,30,0.25,0.2148859543817527,0.2465753424657534,2,Adults,30-44,2148.0,2025,2,Winter,Budget Buyers
4293,CUST1001,02-04-2025,Handbag,Accessories,2,2931.0,Thane,Male,57,0.25,0.5864345738295318,0.6164383561643836,1,Seniors,45-59,5862.0,2025,4,Summer,Premium Buyers
4294,CUST2158,25-02-2024,Socks,Footwear,5,4927.0,Mumbai,Male,41,1.0,0.9857943177270908,0.3972602739726027,0,Seniors,30-44,24635.0,2024,2,Winter,Frequent Buyers
4294,CUST2158,25-02-2024,Tie,Accessories,5,4005.0,Bangalore,Female,37,1.0,0.8013205282112845,0.3424657534246575,0,Seniors,30-44,20025.0,2024,2,Winter,Frequent Buyers
4294,CUST2158,25-02-2024,Scarf,Accessories,1,3667.0,Bangalore,Female,46,0.0,0.7336934773909564,0.4657534246575342,1,Seniors,45-59,3667.0,2024,2,Winter,Premium Buyers
4295,CUST0396,30-06-2025,Shirt,Topwear,3,4219.0,Bangalore,Female,21,0.5,0.8441376550620248,0.1232876712328767,1,Adults,18-29,12657.0,2025,6,Monsoon,Premium Buyers
4295,CUST0396,30-06-2025,Tie,Accessories,4,1891.0,Mumbai,Female,26,0.75,0.3783513405362145,0.1917808219178082,0,Adults,18-29,7564.0,2025,6,Monsoon,Frequent Buyers
4295,CUST0396,30-06-2025,Jacket,Outerwear,1,4878.0,Mumbai,Male,20,0.0,0.9759903961584634,0.1095890410958904,1,Adults,18-29,4878.0,2025,6,Monsoon,Premium Buyers
4296,CUST2351,17-10-2024,Dress,Women'S Wear,4,2503.0,Pune,Female,27,0.75,0.5008003201280512,0.2054794520547945,0,Adults,18-29,10012.0,2024,10,Autumn,Frequent Buyers
4296,CUST2351,17-10-2024,Handbag,Accessories,2,2199.0,Nashik,Male,39,0.25,0.4399759903961585,0.3698630136986301,2,Seniors,30-44,4398.0,2024,10,Autumn,Budget Buyers
4296,CUST2351,17-10-2024,Cap,Accessories,5,2739.0,Pune,Male,45,1.0,0.5480192076830732,0.4520547945205479,0,Seniors,45-59,13695.0,2024,10,Autumn,Frequent Buyers
4297,CUST1547,02-12-2024,T-Shirt,Topwear,5,2478.0,Nashik,Male,22,1.0,0.4957983193277311,0.136986301369863,0,Adults,18-29,12390.0,2024,12,Winter,Frequent Buyers
4297,CUST1547,02-12-2024,Jeans,Bottomwear,1,3823.0,Delhi,Female,47,0.0,0.764905962384954,0.4794520547945205,1,Seniors,45-59,3823.0,2024,12,Winter,Premium Buyers
4298,CUST1822,25-11-2025,Hoodie,Topwear,2,4213.0,Delhi,Male,52,0.25,0.842937174869948,0.547945205479452,1,Seniors,45-59,8426.0,2025,11,Autumn,Premium Buyers
4298,CUST1822,25-11-2025,Cap,Accessories,5,4114.0,Bangalore,Male,36,1.0,0.8231292517006803,0.3287671232876712,0,Seniors,30-44,20570.0,2025,11,Autumn,Frequent Buyers
4298,CUST1822,25-11-2025,Handbag,Accessories,2,2774.0,Delhi,Male,25,0.25,0.5550220088035214,0.1780821917808219,1,Adults,18-29,5548.0,2025,11,Autumn,Premium Buyers
4299,CUST2681,17-11-2025,Sneakers,Footwear,1,2644.0,Delhi,Female,12,0.0,0.5290116046418567,0.0,2,Teenagers,18-29,2644.0,2025,11,Autumn,Budget Buyers
4299,CUST2681,17-11-2025,Socks,Footwear,5,1643.0,Pune,Female,61,1.0,0.3287314925970388,0.6712328767123288,0,Old People,60+,8215.0,2025,11,Autumn,Frequent Buyers
4299,CUST2681,17-11-2025,Hoodie,Topwear,4,2325.0,Bangalore,Male,33,0.75,0.4651860744297719,0.2876712328767123,0,Adults,30-44,9300.0,2025,11,Autumn,Frequent Buyers
4300,CUST1283,24-05-2024,Jacket,Outerwear,1,4763.0,Bangalore,Male,18,0.0,0.9529811924769908,0.0821917808219178,1,Teenagers,18-29,4763.0,2024,5,Summer,Premium Buyers
4300,CUST1283,24-05-2024,Scarf,Accessories,3,2190.0,Pune,Male,40,0.5,0.4381752701080432,0.3835616438356164,2,Seniors,30-44,6570.0,2024,5,Summer,Budget Buyers
4301,CUST2873,25-09-2025,Jacket,Outerwear,2,2402.0,Pune,Female,59,0.25,0.4805922368947579,0.6438356164383562,2,Seniors,45-59,4804.0,2025,9,Autumn,Budget Buyers
4301,CUST2873,25-09-2025,Scarf,Accessories,1,3390.0,Bangalore,Male,37,0.0,0.6782713085234093,0.3424657534246575,1,Seniors,30-44,3390.0,2025,9,Autumn,Premium Buyers
4301,CUST2873,25-09-2025,Watch,Accessories,4,2985.0,Bangalore,Female,54,0.75,0.5972388955582233,0.5753424657534246,0,Seniors,45-59,11940.0,2025,9,Autumn,Frequent Buyers
4301,CUST2873,25-09-2025,Hoodie,Topwear,3,2063.0,Pune,Female,32,0.5,0.4127651060424169,0.273972602739726,2,Adults,30-44,6189.0,2025,9,Autumn,Budget Buyers
4302,CUST0888,27-10-2025,Shorts,Bottomwear,2,2596.0,Pune,Female,60,0.25,0.5194077631052421,0.6575342465753424,2,Old People,60+,5192.0,2025,10,Autumn,Budget Buyers
4302,CUST0888,27-10-2025,Skirt,Women'S Wear,3,3078.0,Bangalore,Female,35,0.5,0.6158463385354142,0.3150684931506849,1,Adults,30-44,9234.0,2025,10,Autumn,Premium Buyers
4302,CUST0888,27-10-2025,Handbag,Accessories,2,1422.0,Nashik,Female,20,0.25,0.2845138055222089,0.1095890410958904,2,Adults,18-29,2844.0,2025,10,Autumn,Budget Buyers
4303,CUST1682,01-12-2024,Sneakers,Footwear,1,3453.0,Pune,Male,62,0.0,0.6908763505402161,0.684931506849315,1,Old People,60+,3453.0,2024,12,Winter,Premium Buyers
4303,CUST1682,01-12-2024,Socks,Footwear,3,2734.0,Nashik,Male,25,0.5,0.5470188075230092,0.1780821917808219,1,Adults,18-29,8202.0,2024,12,Winter,Premium Buyers
4303,CUST1682,01-12-2024,Shorts,Bottomwear,2,1517.0,Nashik,Female,39,0.25,0.3035214085634253,0.3698630136986301,2,Seniors,30-44,3034.0,2024,12,Winter,Budget Buyers
4303,CUST1682,01-12-2024,Dress,Women'S Wear,5,3815.0,Pune,Female,54,1.0,0.7633053221288515,0.5753424657534246,0,Seniors,45-59,19075.0,2024,12,Winter,Frequent Buyers
4304,CUST2954,18-12-2024,Dress,Women'S Wear,3,1409.0,Bangalore,Female,41,0.5,0.2819127651060424,0.3972602739726027,2,Seniors,30-44,4227.0,2024,12,Winter,Budget Buyers
4304,CUST2954,18-12-2024,Handbag,Accessories,1,2461.0,Mumbai,Female,20,0.0,0.4923969587835134,0.1095890410958904,2,Adults,18-29,2461.0,2024,12,Winter,Budget Buyers
4305,CUST1406,25-05-2025,Hoodie,Topwear,1,4392.0,Mumbai,Male,56,0.0,0.8787515006002401,0.6027397260273972,1,Seniors,45-59,4392.0,2025,5,Summer,Premium Buyers
4305,CUST1406,25-05-2025,Cap,Accessories,4,1375.0,Thane,Male,57,0.75,0.275110044017607,0.6164383561643836,0,Seniors,45-59,5500.0,2025,5,Summer,Frequent Buyers
4305,CUST1406,25-05-2025,Handbag,Accessories,2,4195.0,Pune,Female,40,0.25,0.8393357342937174,0.3835616438356164,1,Seniors,30-44,8390.0,2025,5,Summer,Premium Buyers
4306,CUST1314,16-02-2025,Belt,Accessories,4,4194.0,Bangalore,Male,22,0.75,0.8391356542617047,0.136986301369863,0,Adults,18-29,16776.0,2025,2,Winter,Frequent Buyers
4306,CUST1314,16-02-2025,T-Shirt,Topwear,4,2637.0,Bangalore,Female,59,0.75,0.5276110444177671,0.6438356164383562,0,Seniors,45-59,10548.0,2025,2,Winter,Frequent Buyers
4307,CUST1275,11-12-2025,Dress,Women'S Wear,1,1781.0,Thane,Female,38,0.0,0.3563425370148059,0.3561643835616438,2,Seniors,30-44,1781.0,2025,12,Winter,Budget Buyers
4307,CUST1275,12-11-2025,Handbag,Accessories,4,4644.0,Pune,Female,41,0.75,0.929171668667467,0.3972602739726027,0,Seniors,30-44,18576.0,2025,11,Autumn,Frequent Buyers
4307,CUST1275,11-12-2025,Skirt,Women'S Wear,5,2207.0,Bangalore,Female,46,1.0,0.4415766306522609,0.4657534246575342,0,Seniors,45-59,11035.0,2025,12,Winter,Frequent Buyers
4308,CUST1217,11-08-2025,Hoodie,Topwear,5,2628.0,Delhi,Male,41,1.0,0.5258103241296519,0.3972602739726027,0,Seniors,30-44,13140.0,2025,8,Monsoon,Frequent Buyers
4308,CUST1217,08-11-2025,Cap,Accessories,3,1615.0,Delhi,Male,28,0.5,0.3231292517006803,0.2191780821917808,2,Adults,18-29,4845.0,2025,11,Autumn,Budget Buyers
4308,CUST1217,08-11-2025,Dress,Women'S Wear,2,976.0,Mumbai,Female,43,0.25,0.1952781112444978,0.4246575342465753,2,Seniors,30-44,1952.0,2025,11,Autumn,Budget Buyers
4309,CUST0091,18-04-2024,Dress,Women'S Wear,4,3446.0,Pune,Female,36,0.75,0.6894757903161265,0.3287671232876712,0,Seniors,30-44,13784.0,2024,4,Summer,Frequent Buyers
4309,CUST0091,18-04-2024,Handbag,Accessories,1,3773.0,Delhi,Female,54,0.0,0.7549019607843137,0.5753424657534246,1,Seniors,45-59,3773.0,2024,4,Summer,Premium Buyers
4309,CUST0091,18-04-2024,Shorts,Bottomwear,1,2150.0,Bangalore,Male,21,0.0,0.430172068827531,0.1232876712328767,2,Adults,18-29,2150.0,2024,4,Summer,Budget Buyers
4309,CUST0091,18-04-2024,Skirt,Women'S Wear,5,2850.0,Mumbai,Female,24,1.0,0.5702280912364946,0.1643835616438356,0,Adults,18-29,14250.0,2024,4,Summer,Frequent Buyers
4310,CUST0786,18-03-2024,Jeans,Bottomwear,2,2863.0,Pune,Female,20,0.25,0.572829131652661,0.1095890410958904,1,Adults,18-29,5726.0,2024,3,Summer,Premium Buyers
4310,CUST0786,18-03-2024,Belt,Accessories,2,3340.0,Mumbai,Male,60,0.25,0.6682673069227691,0.6575342465753424,1,Old People,60+,6680.0,2024,3,Summer,Premium Buyers
4310,CUST0786,18-03-2024,Socks,Footwear,3,3213.0,Mumbai,Male,18,0.5,0.6428571428571429,0.0821917808219178,1,Teenagers,18-29,9639.0,2024,3,Summer,Premium Buyers
4310,CUST0786,18-03-2024,Skirt,Women'S Wear,1,2596.0,Delhi,Female,34,0.0,0.5194077631052421,0.3013698630136986,2,Adults,30-44,2596.0,2024,3,Summer,Budget Buyers
4311,CUST1321,24-04-2024,Skirt,Women'S Wear,2,4556.0,Nashik,Female,29,0.25,0.91156462585034,0.2328767123287671,1,Adults,18-29,9112.0,2024,4,Summer,Premium Buyers
4311,CUST1321,24-04-2024,Scarf,Accessories,3,3240.0,Thane,Male,53,0.5,0.6482593037214885,0.5616438356164384,1,Seniors,45-59,9720.0,2024,4,Summer,Premium Buyers
4311,CUST1321,24-04-2024,Jeans,Bottomwear,3,4058.0,Bangalore,Female,47,0.5,0.8119247699079631,0.4794520547945205,1,Seniors,45-59,12174.0,2024,4,Summer,Premium Buyers
4312,CUST0967,09-11-2025,Dress,Women'S Wear,4,4156.0,Nashik,Female,41,0.75,0.8315326130452181,0.3972602739726027,0,Seniors,30-44,16624.0,2025,11,Autumn,Frequent Buyers
4312,CUST0967,09-11-2025,Tie,Accessories,3,4451.0,Mumbai,Male,20,0.5,0.8905562224889956,0.1095890410958904,1,Adults,18-29,13353.0,2025,11,Autumn,Premium Buyers
4312,CUST0967,09-11-2025,Shirt,Topwear,1,2764.0,Delhi,Female,33,0.0,0.5530212084833933,0.2876712328767123,1,Adults,30-44,2764.0,2025,11,Autumn,Premium Buyers
4313,CUST1093,08-10-2025,Socks,Footwear,5,3844.0,Pune,Female,27,1.0,0.7691076430572229,0.2054794520547945,0,Adults,18-29,19220.0,2025,10,Autumn,Frequent Buyers
4313,CUST1093,10-08-2025,Jeans,Bottomwear,1,4517.0,Thane,Female,28,0.0,0.9037615046018408,0.2191780821917808,1,Adults,18-29,4517.0,2025,8,Monsoon,Premium Buyers
4313,CUST1093,08-10-2025,Tie,Accessories,5,4948.0,Thane,Male,65,1.0,0.9899959983993596,0.726027397260274,0,Old People,60+,24740.0,2025,10,Autumn,Frequent Buyers
4314,CUST1515,21-07-2025,Jacket,Outerwear,1,2600.0,Delhi,Female,26,0.0,0.5202080832332934,0.1917808219178082,2,Adults,18-29,2600.0,2025,7,Monsoon,Budget Buyers
4314,CUST1515,21-07-2025,Scarf,Accessories,1,3093.0,Thane,Female,31,0.0,0.6188475390156063,0.2602739726027397,1,Adults,30-44,3093.0,2025,7,Monsoon,Premium Buyers
4314,CUST1515,21-07-2025,Shorts,Bottomwear,3,2512.0,Thane,Female,42,0.5,0.5026010404161665,0.410958904109589,2,Seniors,30-44,7536.0,2025,7,Monsoon,Budget Buyers
4315,CUST2809,03-06-2025,Dress,Women'S Wear,5,1433.0,Bangalore,Female,45,1.0,0.2867146858743497,0.4520547945205479,0,Seniors,45-59,7165.0,2025,6,Monsoon,Frequent Buyers
4315,CUST2809,03-06-2025,Handbag,Accessories,3,2437.0,Nashik,Male,18,0.5,0.4875950380152061,0.0821917808219178,2,Teenagers,18-29,7311.0,2025,6,Monsoon,Budget Buyers
4315,CUST2809,06-03-2025,Belt,Accessories,4,1608.0,Delhi,Female,42,0.75,0.3217286914765906,0.410958904109589,0,Seniors,30-44,6432.0,2025,3,Summer,Frequent Buyers
4316,CUST1276,09-11-2025,Sneakers,Footwear,2,1776.0,Bangalore,Male,20,0.25,0.3553421368547419,0.1095890410958904,2,Adults,18-29,3552.0,2025,11,Autumn,Budget Buyers
4316,CUST1276,09-11-2025,Socks,Footwear,3,2504.0,Pune,Male,48,0.5,0.501000400160064,0.4931506849315068,2,Seniors,45-59,7512.0,2025,11,Autumn,Budget Buyers
4316,CUST1276,11-09-2025,Handbag,Accessories,4,1297.0,Bangalore,Female,43,0.75,0.2595038015206082,0.4246575342465753,0,Seniors,30-44,5188.0,2025,9,Autumn,Frequent Buyers
4317,CUST0114,20-04-2024,Sneakers,Footwear,4,2324.0,Mumbai,Female,22,0.75,0.4649859943977591,0.136986301369863,0,Adults,18-29,9296.0,2024,4,Summer,Frequent Buyers
4317,CUST0114,20-04-2024,Socks,Footwear,2,1446.0,Thane,Female,28,0.25,0.2893157262905162,0.2191780821917808,2,Adults,18-29,2892.0,2024,4,Summer,Budget Buyers
4317,CUST0114,20-04-2024,Hoodie,Topwear,3,3450.0,Delhi,Female,34,0.5,0.6902761104441777,0.3013698630136986,1,Adults,30-44,10350.0,2024,4,Summer,Premium Buyers
4318,CUST2940,26-08-2024,Shirt,Topwear,4,4215.0,Delhi,Male,52,0.75,0.8433373349339736,0.547945205479452,0,Seniors,45-59,16860.0,2024,8,Monsoon,Frequent Buyers
4318,CUST2940,26-08-2024,Tie,Accessories,1,3203.0,Nashik,Female,58,0.0,0.6408563425370148,0.6301369863013698,1,Seniors,45-59,3203.0,2024,8,Monsoon,Premium Buyers
4318,CUST2940,26-08-2024,Dress,Women'S Wear,2,2164.0,Thane,Female,20,0.25,0.4329731892757102,0.1095890410958904,2,Adults,18-29,4328.0,2024,8,Monsoon,Budget Buyers
4319,CUST1909,20-03-2024,Jacket,Outerwear,3,4085.0,Pune,Male,22,0.5,0.8173269307723089,0.136986301369863,1,Adults,18-29,12255.0,2024,3,Summer,Premium Buyers
4319,CUST1909,20-03-2024,Scarf,Accessories,3,1609.0,Mumbai,Female,39,0.5,0.3219287715086034,0.3698630136986301,2,Seniors,30-44,4827.0,2024,3,Summer,Budget Buyers
4320,CUST1918,31-05-2024,Jeans,Bottomwear,2,3881.0,Bangalore,Male,19,0.25,0.7765106042416967,0.0958904109589041,1,Teenagers,18-29,7762.0,2024,5,Summer,Premium Buyers
4320,CUST1918,31-05-2024,Dress,Women'S Wear,5,4196.0,Nashik,Female,28,1.0,0.8395358143257303,0.2191780821917808,0,Adults,18-29,20980.0,2024,5,Summer,Frequent Buyers
4320,CUST1918,31-05-2024,Skirt,Women'S Wear,1,490.0,Thane,Female,48,0.0,0.0980392156862745,0.4931506849315068,2,Seniors,45-59,490.0,2024,5,Summer,Budget Buyers
4320,CUST1918,31-05-2024,Jacket,Outerwear,2,1.0,Mumbai,Female,43,0.25,0.0002000800320128,0.4246575342465753,2,Seniors,30-44,2.0,2024,5,Summer,Budget Buyers
4321,CUST2197,27-08-2025,Hoodie,Topwear,2,3262.0,Delhi,Female,53,0.25,0.6526610644257703,0.5616438356164384,1,Seniors,45-59,6524.0,2025,8,Monsoon,Premium Buyers
4321,CUST2197,27-08-2025,Cap,Accessories,2,4825.0,Nashik,Male,18,0.25,0.9653861544617848,0.0821917808219178,1,Teenagers,18-29,9650.0,2025,8,Monsoon,Premium Buyers
4322,CUST2129,02-01-2025,Shirt,Topwear,5,403.0,Nashik,Female,59,1.0,0.0806322529011604,0.6438356164383562,0,Seniors,45-59,2015.0,2025,1,Winter,Frequent Buyers
4322,CUST2129,02-01-2025,Tie,Accessories,5,3613.0,Thane,Male,40,1.0,0.7228891556622649,0.3835616438356164,0,Seniors,30-44,18065.0,2025,1,Winter,Frequent Buyers
4323,CUST2431,26-01-2024,Shirt,Topwear,2,1920.0,Delhi,Male,27,0.25,0.3841536614645858,0.2054794520547945,2,Adults,18-29,3840.0,2024,1,Winter,Budget Buyers
4323,CUST2431,26-01-2024,Tie,Accessories,2,1037.0,Pune,Male,28,0.25,0.2074829931972789,0.2191780821917808,2,Adults,18-29,2074.0,2024,1,Winter,Budget Buyers
4323,CUST2431,26-01-2024,Belt,Accessories,5,4054.0,Pune,Female,39,1.0,0.8111244497799119,0.3698630136986301,0,Seniors,30-44,20270.0,2024,1,Winter,Frequent Buyers
4324,CUST0611,30-05-2025,Jacket,Outerwear,4,849.0,Mumbai,Female,43,0.75,0.1698679471788715,0.4246575342465753,0,Seniors,30-44,3396.0,2025,5,Summer,Frequent Buyers
4324,CUST0611,30-05-2025,Scarf,Accessories,1,3391.0,Mumbai,Male,30,0.0,0.6784713885554222,0.2465753424657534,1,Adults,30-44,3391.0,2025,5,Summer,Premium Buyers
4325,CUST2316,17-07-2024,Sneakers,Footwear,2,2389.0,Thane,Female,57,0.25,0.4779911964785914,0.6164383561643836,2,Seniors,45-59,4778.0,2024,7,Monsoon,Budget Buyers
4325,CUST2316,17-07-2024,Socks,Footwear,3,3926.0,Nashik,Male,42,0.5,0.7855142056822729,0.410958904109589,1,Seniors,30-44,11778.0,2024,7,Monsoon,Premium Buyers
4326,CUST1097,31-03-2024,Sneakers,Footwear,5,1375.0,Pune,Male,59,1.0,0.275110044017607,0.6438356164383562,0,Seniors,45-59,6875.0,2024,3,Summer,Frequent Buyers
4326,CUST1097,31-03-2024,Hoodie,Topwear,1,2174.0,Bangalore,Female,33,0.0,0.4349739895958383,0.2876712328767123,2,Adults,30-44,2174.0,2024,3,Summer,Budget Buyers
4326,CUST1097,31-03-2024,Scarf,Accessories,1,1525.0,Nashik,Male,50,0.0,0.3051220488195278,0.5205479452054794,2,Seniors,45-59,1525.0,2024,3,Summer,Budget Buyers
4327,CUST0404,05-09-2024,Jeans,Bottomwear,1,1720.0,Pune,Female,32,0.0,0.3441376550620248,0.273972602739726,2,Adults,30-44,1720.0,2024,9,Autumn,Budget Buyers
4327,CUST0404,09-05-2024,Belt,Accessories,2,634.0,Nashik,Male,33,0.25,0.1268507402961184,0.2876712328767123,2,Adults,30-44,1268.0,2024,5,Summer,Budget Buyers
4327,CUST0404,09-05-2024,Watch,Accessories,2,3708.0,Bangalore,Male,39,0.25,0.7418967587034814,0.3698630136986301,1,Seniors,30-44,7416.0,2024,5,Summer,Premium Buyers
4327,CUST0404,05-09-2024,Tie,Accessories,2,3257.0,Thane,Male,35,0.25,0.6516606642657062,0.3150684931506849,1,Adults,30-44,6514.0,2024,9,Autumn,Premium Buyers
4328,CUST0456,14-07-2025,Sneakers,Footwear,1,2592.0,Nashik,Female,43,0.0,0.5186074429771909,0.4246575342465753,2,Seniors,30-44,2592.0,2025,7,Monsoon,Budget Buyers
4328,CUST0456,14-07-2025,Socks,Footwear,1,1031.0,Bangalore,Male,28,0.0,0.2062825130052021,0.2191780821917808,2,Adults,18-29,1031.0,2025,7,Monsoon,Budget Buyers
4328,CUST0456,14-07-2025,Shorts,Bottomwear,2,3096.0,Delhi,Female,38,0.25,0.6194477791116446,0.3561643835616438,1,Seniors,30-44,6192.0,2025,7,Monsoon,Premium Buyers
4328,CUST0456,14-07-2025,Skirt,Women'S Wear,4,1009.0,Mumbai,Female,25,0.75,0.2018807523009203,0.1780821917808219,0,Adults,18-29,4036.0,2025,7,Monsoon,Frequent Buyers
4329,CUST0389,29-07-2025,Jeans,Bottomwear,5,3728.0,Mumbai,Male,30,1.0,0.7458983593437375,0.2465753424657534,0,Adults,30-44,18640.0,2025,7,Monsoon,Frequent Buyers
